,dataHoraInicio,partido,id_deputado,deputado,transcricao
0,2020-06-18T17:08,MDB,178997,Moses Rodrigues,"O SR. MOSES RODRIGUES (Bloco/MDB - CE. Pela ordem. Sem revisão do orador.) - Presidente, eu queria esclarecer um pouco a questão do Destaque nº 2, do PT, do amigo Deputado Guimarães - o Destaque nº 3 trata do mesmo tema. O que acontece, no caso deste destaque, é que o texto que aprovamos na Câmara, em abril, era para que os profissionais de saúde, após 1 mês de trabalho no SUS, durante a vigência do decreto de calamidade pública, pudessem ter o abatimento de uma parcela desse seu financiamento. O que nós construímos junto com o Governo foi a suspensão, o que fizemos também no texto da Câmara, de 4 meses, lá em abril. Agora, juntamente com o Governo também, conseguimos definir, com esse texto do Senado, que a suspensão será por 9 meses. Assim, os estudantes que pagam amortizações e juros durante toda a vigência do decreto sobre estado de calamidade, que vai do dia 20 de março até o dia 31 de dezembro deste ano, estarão com suas parcelas suspensas.
O que nós colocamos aí, acatando o texto do Senado, foi justamente que os profissionais de saúde possam trabalhar, no mínimo, 6 meses durante esta pandemia, durante a vigência do decreto sobre estado de calamidade, ou seja, até o mês de dezembro deste ano, para que possamos proteger as vítimas da COVID.
Tenho conversado com muitos gestores hospitalares e gestores municipais, que estão tendo hoje dificuldade de encontrar profissionais na área de saúde para que possam trabalhar diretamente no SUS, no combate à COVID-19.
Acatamos a proposta do Senado com a intenção de que os profissionais de saúde, para terem esse benefício, possam trabalhar, no mínimo, 6 meses durante o decreto de calamidade pública. Então, eu queria esclarecer esse ponto. Queria esclarecer principalmente para o nosso Deputado José Guimarães, do PT, nosso colega de bancada do Ceará, que a nossa intenção foi a de preservar vidas, com a inserção do maior número de profissionais na área de saúde no combate à COVID-19.
A contrapartida, durante esses 6 meses de prestação de serviços ao SUS, será o abatimento ainda maior nas parcelas dessas pessoas que tiveram a formação na área da saúde e que hoje estão pagando suas mensalidades do empréstimo que solicitaram ao financiamento estudantil.
Sr. Presidente, eu queria pedir ao Deputado José Guimarães, já que o Destaque nº 3 será o próximo a ser votado e tem o mesmo sentido do Destaque nº 2, que o Destaque nº 3 pudesse ser retirado da pauta de votação de destaques, até porque não faz sentido votar a mesma matéria duas vezes. Então, o que foi decidido agora no voto no Destaque nº 2 prevaleceria, e o Destaque nº 3 seria retirado, porque perderia o objeto, já que ele trata da mesma situação que estamos tratando no Destaque nº 2."
0,2020-06-18T17:20,MDB,178997,Moses Rodrigues,"O SR. MOSES RODRIGUES (Bloco/MDB - CE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o MDB orienta ""sim"", pela manutenção do texto que veio do Senado.
Como eu expliquei agora há pouco, a intenção do que foi votado lá no Senado é que todos os profissionais da área de saúde - e aqui eu quero informar isto ao Deputado Guimarães -, médicos e não médicos, sejam abarcados nesta lei.
A única coisa que nós queremos é que, no período de 20 de março a 31 de dezembro, no mínimo, por 6 meses, os profissionais da área de saúde possam contribuir com nosso Sistema Único de Saúde.
Por isso, nós estamos aceitando o que foi votado no Senado Federal e não mantendo o que foi votado naquele momento na Câmara Federal.
Nós entendemos claramente que é importante o que o PT colocou: usar os profissionais médicos e não médicos da área de saúde. No entanto, nós temos de entender que a área de saúde precisa desses profissionais para combater a COVID-19.
O SR. PRESIDENTE (Marcos Pereira. REPUBLICANOS - SP) - Peço que conclua, Deputado.
O SR. MOSES RODRIGUES (Bloco/MDB - CE) - Por isso, o MDB vota ""sim"", Sr. Presidente."
0,2020-06-18T18:12,MDB,178997,Moses Rodrigues,"O SR. MOSES RODRIGUES (Bloco/MDB - CE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, este é um ponto importante.
Quero voltar ao mês de abril, quando, no meu relatório, eu coloquei que fosse aportado pelo Tesouro ao Fundo Garantidor do FIES 5,5 bilhões, porque não tínhamos ainda o levantamento do que era necessário para poder manter as 100 mil vagas/ano a partir de 2021.
Todos tiveram a notícia pela imprensa de que, a partir de 2021, seriam apenas 56 mil vagas para todo o Brasil.
Como o Governo não tinha apresentado o levantamento concreto do que era necessário para poder manter as 100 mil vagas em 2021, 2022, 2023 e 2024, nós fizemos a proposta de 5,5 bilhões.
No entanto, lá no Senado, chegaram informações, que depois também chegaram para mim, de que o levantamento correto para podermos garantir as 100 mil vagas por ano era na ordem de 4,5 bilhões, o que inclusive já estava aprovado pelo CG-FIES, no mês de dezembro de 2019.
Nós vamos votar ""sim"", pela manutenção do relatório.
Quero contribuir com a fala do Deputado Átila Lira, que falou muito bem sobre a necessidade da criação de um FIES emergencial para esse tempo de pandemia.
O SR. PRESIDENTE (Marcos Pereira. REPUBLICANOS - SP) - Deputado Moses, conclua por favor.
O SR. MOSES RODRIGUES (Bloco/MDB - CE) - Mas aí é um outro projeto, e estamos trabalhando nele para podermos apresentá-lo ao Congresso Nacional.
Então, o MDB orienta ""sim"", pela manutenção do texto, Presidente."
0,2020-06-18T18:36,MDB,178997,Moses Rodrigues,"O SR. MOSES RODRIGUES (Bloco/MDB - CE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, quero falar da importância da manutenção do texto que nós tínhamos aprovado em abril na Câmara Federal, para que os estudantes que precisam do financiamento estudantil que hoje é bancado, no FIES 1, pelo Tesouro Nacional, tenham a possibilidade de complementar esse financiamento.
Nós sabemos que hoje o financiamento mínimo é de 50% e que muitas vezes o estudante consegue 60%, 70% do financiamento, mas não tem condições de pagar a coparticipação, às vezes de 20%, de 30% do valor da mensalidade do curso. O que estamos dizendo, no nosso relatório, é que esse estudante tem direito, sim, a buscar, através do P-FIES, do Programa FIES, na iniciativa privava ou nos Fundos Constitucionais do Nordeste, do Norte e do Centro-Oeste, a possibilidade de um financiamento complementar, para que ele tenha 100% do seu curso financiado.
Então, o MDB mantém o texto do nosso relatório e vota ""não""."
0,2020-06-18T19:16,MDB,178997,Moses Rodrigues,"O SR. MOSES RODRIGUES (Bloco/MDB - CE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Parlamentares, nesta oportunidade, eu quero agradecer a todo o Parlamento - Deputadas e Deputados, Senadoras e Senadores -, aos técnicos do Governo com quem fizemos a interlocução e a toda a equipe com quem construímos um relatório que contemplasse todos os estudantes que precisam de financiamento estudantil no Brasil.
Quero fazer uma analogia dessa questão com a democracia. Foi muito importante essa discussão, que começou no mês de abril, em que conversamos com a Esquerda, com a Direita e com o Centro. Levamos essa discussão para o Senado Federal, e ela voltou à Câmara dos Deputados, onde passamos a fazê-la novamente, sempre pautados no que é melhor para os nossos estudantes, para o País.
Quero deixar a mensagem de que nós, que fazemos o Parlamento brasileiro, temos obrigação de discutir matérias importantes e que possam trazer desenvolvimento para o País. 
Presidente, agradeço a oportunidade de ter assumido a relatoria do PL nº 1.079, de 2020, de um Deputado Federal da minha terra, da minha bancada, que é o Deputado Federal Denis Bezerra. 
Agradeço ao Senador Dário Berger, que foi Relator da matéria no Senado Federal, assim como a todos os partidos que, por meio de ações e de destaques, aprovados ou não, contribuíram com a discussão, com o debate, com a democracia.
Fica aqui meu agradecimento a todo o Congresso Nacional do Brasil."
0,2020-06-17T14:12,PSC,204441,Otoni de Paula,"O SR. OTONI DE PAULA (PSC - RJ. Como Líder. Sem revisão do orador.) - Sr. Presidente, eu subo a esta tribuna com a indignação dos justos e começo o meu pronunciamento lendo a seguinte frase do decano do Supremo Tribunal Federal, o Ministro Celso de Mello: ""É inconcebível que ainda haja resíduos de autoritarismo dentro do Estado brasileiro"". Resíduos de autoritarismo!
Ao ler essa frase do decano Celso de Mello, eu pensei: ""Estaria o decano fazendo uma autocrítica, uma crítica à própria Suprema Corte, ou estaria ele dando um puxão de orelha, fazendo uma observação ao seu colega Ministro Alexandre de Moraes?""
Sr. Presidente, vamos partir do princípio de que criticar um Ministro da Suprema Corte é um ataque à instituição STF, como querem convencer a sociedade. Então, o que dizer da quebra do sigilo bancário de Deputados por decisão monocrática do Sr. Alexandre de Moraes - nem permitiu a decisão do Pleno, e a decisão atinge frontalmente outro Poder - e de toda essa violação, por se imaginar que Deputados bolsonaristas financiaram ataques ao STF?
Houve quebra de sigilo bancário de Deputados que nunca tiveram os seus nomes envolvidos no esgoto da corrupção. Eu pergunto: para que serve a imunidade parlamentar?
Agora, que ataque ao STF? É um factoide dizer que bolsonaristas atacaram o prédio do STF com fogos de artifício. Factoide, ilação, mentira! Fogos foram apontados para o céu, e explodiram no céu. Até porque, se os fogos tivessem sido apontados para o prédio do STF, que está em reforma, com panos à sua frente, haveria um grande incêndio naquele lugar. O que havia ali eram brasileiros indignados, que estavam, sim, protestando não contra a instituição, mas contra alguns Ministros que o povo brasileiro sente que não o representam.
Sr. Presidente, o Sr. Alexandre de Moraes, de forma também monocrática, mandou prender uma ativista bolsonarista. Por quê? Porque correu, junto com alguns colegas, em direção ao Congresso Nacional. Sara Winter não quebrou uma janela. Sara Winter não derrubou uma porta, não danificou um patrimônio público desta Casa, mas foi presa, sem estar armada, sem ter sido uma ameaça para o Congresso Nacional.
Buscas e apreensões, também por decisão monocrática, foram feitas na casa de youtubers bolsonaristas, de jornalistas ligados ao Presidente Bolsonaro, como Allan dos Santos.
O Sr. Alexandre de Moraes está tornando crime a opinião neste País, e esta Casa, se nada fizer, abrirá um precedente terrível. O Sr. Alexandre de Moraes abusa da autoridade, e o abuso de autoridade - foi votado nesta Casa - é crime. Simplesmente abusa da autoridade para atacar Deputados que o incomodam.
Qualquer brasileiro tem o direito de criticar e até mesmo de xingar um Ministro do Supremo, e isso não poderá ser visto como um ataque à instituição devido a um único fato: nenhum Ministro do STF é a própria instituição. Xingam-se Deputados, xingam-se Senadores, xinga-se até o próprio Presidente da República, e ninguém se arvora a dizer que estão xingando a instituição.
O Sr. Alexandre de Moraes presta um desserviço à Pátria brasileira.
Agora, com a consciência dos justos, digo desta tribuna ao Sr. Alexandre de Moraes: não investigue somente a minha conta, Ministro, investigue a minha vida. Desafio o senhor: investigue a minha vida. Desafio o senhor. Caso o senhor não encontre alguma irregularidade nas minhas contas bancárias pessoais - e não vai encontrar -, eu o desafio, Sr. Ministro Alexandre de Moraes, a abrir as suas contas. E nós dois vamos apresentar as nossas contas bancárias à Polícia Federal.
Sr. Alexandre de Moraes, a continuar nesse ritmo de abuso de autoridade, afirmo desta tribuna que nós veremos a sua queda, de forma democrática e de forma republicana.
Já pedi aos meus advogados que entrem com uma ação na Corte Interamericana e vou até as últimas consequências para manter a minha honra. Infelizmente, alguns Ministro do Supremo Tribunal Federal, alguns, estão apequenando a Suprema Corte por interesses políticos.
Eu caminho para o término, Sr. Presidente, perguntando: onde estava a Suprema Corte, quando, numa quarta-feira, dia 12 de fevereiro de 2014, quase 20 mil integrantes do MST tentaram invadir o STF? Eu pergunto, Srs. Deputados: houve alguma prisão? Não. Algum inquérito aberto? Não. A casa de algum líder do movimento teve busca e apreensão? Não. E o STF se transforma agora em uma Casa partidária contra Deputados bolsonaristas.
Eu encerro, Sr. Presidente, fazendo uma observação lamentável desta tribuna. O que mais de incomoda, Mesa Diretora, é o silêncio do Deputado Rodrigo Maia, é o silêncio do meu Presidente. Gostando ou não de mim, ou eu gostando ou não dele, é o meu Presidente que se cala diante de uma afronta que esta Casa sofreu. Mas o Presidente Rodrigo Maia, se não se manifestar em proteção a esta Casa, se apequenará, mostrando que se algum Deputado é bolsonarista, ele, na qualidade de Presidente desta Casa, não defenderá.
Encerro, portanto, rogando a Deus que nos traga dias melhores, traga dias menos obscuros a esta Nação. Aquilo de que acusam o Presidente Bolsonaro - de autoritarismo - é o que estamos vendo acontecer pelo braço de quem deveria nos proteger, alguns Ministros do STF. 
Viva a Suprema Corte! Mas que nojo do Sr. Alexandre de Moraes. Que nojo!"
0,2020-06-18T16:32,PT,171617,Paulão,"O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PT vota favoravelmente, entende a importância deste projeto.
Nós queríamos destacar a importância do trabalho realizado pelos Deputados Denis e Moses, a emenda do Deputado José Guimarães. O destaque do Deputado José Guimarães em relação a essa emenda dos profissionais da saúde é fundamental que a Casa aprove.
Aproveitamos, Sr. Presidente, para fazer uma crítica contundente à postura nociva, na saída, do Ministro da Educação, que corta uma conquista fundamental: as cotas dos negros, dos povos indígenas e dos deficientes para os cursos de graduação. É lamentável, é uma postura racista que contrapõe a imagem do Brasil até no plano internacional. É um Ministro da Educação que não tem credibilidade.
O nosso voto é favorável ao projeto. Nós entendemos a importância que tem o FIES para os alunos."
0,2020-06-18T17:16,PT,171617,Paulão,"O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu acho que a fala do Deputado Guimarães é uma fala prudente. Eis a pergunta que não quer calar. Isso foi aprovado antes por esta Casa, praticamente por unanimidade, houve uma modificação no Senado, e eu não entendo como é que muda o humor rapidamente. Veja bem, na pandemia nós não temos governabilidade, mas vamos acreditar que ela possa ocorrer até o final do ano. Nós temos dois tipos de profissionais: os profissionais que estão há mais tempo e os profissionais que entram agora sem incentivo.
O grande problema dos Governadores e Prefeitos é que está havendo carência de mão de obra. Isso não é justo.
A pergunta que não quer calar: esta mudança foi um acordo com o Centrão? Esta mudança se deve ao Ministro da Saúde e meteorologista. É muito estranho.
Eu acho que é preciso isonomia aos profissionais que estão combatendo a COVID-19."
0,2020-06-17T19:16,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Como Líder. Sem revisão do orador.) - Obrigado, Presidente.
Queria falar que, como muitos devem estar acompanhando, eu fiquei na Câmara durante os últimos 3 meses, desde o início da pandemia, inclusive seguindo a orientação de V.Exa., Presidente, para que os Líderes acompanhassem a sessão aqui do plenário, enquanto os demais Parlamentares estariam participando virtualmente. Seguindo essa orientação, para evitar idas e vindas de aeroportos e a contaminação não só minha, mas também das pessoas, resolvi ficar aqui. Fiquei nos últimos 3 meses.
Mas nesse último final de semana fui ao Rio de Janeiro para, inclusive, entender a realidade do Rio de Janeiro, num momento muito importante, o momento em que tanto o Governo do Estado quanto a Prefeitura do Rio de Janeiro decidiram retomar algumas atividades econômicas, como as de lojas, shoppings e outras atividades, num programa de progresso e de retomada contínua ao longo deste mês, até o início de julho - é claro que algumas atividades ainda estarão paradas. Também fui para entender a situação dos hospitais, tanto os hospitais de campanha, construídos especificamente para o combate ao coronavírus, como também aqueles já existentes que foram revertidos, seja parcialmente, seja 100%, para o combate ao coronavírus.
Há um ponto positivo em relatos de todos os hospitais que visitei. Visitei o Hospital Federal de Bonsucesso; visitei hospitais municipais, como o Ronaldo Gazolla, que foi revertido num hospital para tratamento de pacientes com coronavírus; visitei também o hospital de campanha construído no Riocentro pela Prefeitura; e visitei os hospitais estaduais de campanha construídos para o combate ao coronavírus - que não estão prontos - em Nova Iguaçu e em São Gonçalo, além de ter visitado o hospital municipal transformado em hospital de campanha da cidade de Niterói. Todos eles - entre aqueles que estão funcionando, é claro - constataram a queda de novos pacientes contaminados nos últimos 15 dias, assim como também a queda nos casos de óbito nos últimos 15 dias.
Isso nos dá uma certa tranquilidade. Por quê? Porque os hospitais estão com a sua capacidade abaixo do topo, ou seja, há ociosidade, o que faz com que, com a reabertura das atividades, haja espaços disponíveis tanto de leitos de enfermaria quanto de leitos de CTIs para receberem novos pacientes. Esperamos que isso não aconteça, esperamos que isso não seja necessário, mas pelo menos aquela possibilidade que poderia fazer com que ainda mais pessoas morressem, depois de tantos mortos no Brasil, em especial no nosso estado do Rio de Janeiro, é reduzida por conta da disponibilidade de leitos.
A dificuldade encontrada em todos eles é a indisponibilidade de pessoal, seja porque muitos não querem estar em risco devido à falta de EPIs, o que hoje já foi contornado; seja por conta do salário ou remuneração, que é abaixo do que eles esperavam. Além disso, há também a falta de medicamentos ou equipamentos.
Agora, o que vimos, que é um absurdo muito grande, foram especialmente os hospitais de campanha, que deveriam estar prontos há algum tempo, construídos pelo Governo do Estado. Alguns deles, agora sim, estão prontos, porém não há pessoal e, em alguns, não há equipamentos ou medicamentos para atuarem lá. Quando vão estar prontos? Vão estar prontos quando a pandemia acabar, provavelmente. Espero eu que não sejam nunca necessários.
Vemos aí também uma ociosidade muito grande. Como eu disse, é claro que temos que construir às vezes mais do que o esperado, para que, caso aconteça alguma coisa, tenhamos capacidade de atender e não deixemos ninguém morrer por falta de hospital. Mas faltou coordenação entre as três esferas. A ociosidade, pontualmente, pode ser pequena em um hospital ou outro, em uma esfera ou outra, mas, quando fazemos a soma, vemos que há muita ociosidade. Portanto, vemos uma falta de coordenação no Estado do Rio de Janeiro entre as três esferas. Isso é uma pena, porque é muito dinheiro jogado fora, muito dinheiro que nos faz colocar em questão: para que esse dinheiro foi investido? Foi de fato para combater o coronavírus, para atender o cidadão do Estado do Rio de Janeiro, ou foi para alimentar questões que levam à corrupção?
Então, esse foi o cenário que encontramos, Sr. Presidente. Obrigado pelo tempo.
Colocamos pontos positivos aí, mas também colocamos pontos de muita preocupação. Vamos continuar investigando para que o nosso dinheiro não seja usado indevidamente, a fim de que as condições sejam adequadas para o cidadão fluminense ser atendido nos hospitais públicos do Município, do Estado ou do Governo Federal.
Muito obrigado."
0,2020-06-17T19:44,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Pela ordem. Sem revisão do orador.) - Presidente, primeiro, o projeto já é atendido parcialmente por uma resolução ou decreto do Governo Federal, do Ministério da Cidadania, que já prorrogou o pagamento do PROFUT, do futebol, nestes meses. 
Eu tenho vários argumentos, e um deles já foi mencionado pelo Deputado do PCdoB, sobre o FGTS, mas eu vou atentar ao tema que, inclusive, é destaque do NOVO - peço licença para retirar a máscara, já que não há ninguém perto de mim -, porque ele, sozinho, já faz com que este projeto seja temerário. Não me refiro ao original, que pretendia resolver o problema fiscal e financeiro dos clubes, mas sim à questão da gestão temerária. Nós estamos abrindo uma brecha para que dirigentes de clubes atuem contra o clube. Isto aqui não significa proteger clube, não! Quem é a favor dos clubes não pode ser favorável ao art. 7º, que é destaque do NOVO. Só ele já faz com que o projeto seja ruim, porque vai contra os clubes de futebol e é a favor de dirigentes, que podem ser corruptos, trabalhar contra os clubes ou atuar de forma populista.
Por isso, a orientação do NOVO é o voto ""não"".
Peço a todos que votem favoravelmente ao destaque do NOVO, que é o destaque do art. 7º.
Obrigado, Presidente."
0,2020-06-17T20:04,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, este destaque é muito perigoso para a gestão dos clubes.
Mais uma vez, não se pode confundir beneficiar o dirigente com beneficiar os clubes de futebol. Muitas vezes isso é dissonante. Aqui se está estimulando o mau gestor, está se estimulando a má gestão. Se desta vez aquele que já perdeu o PROFUT pode voltar; se qualquer um que a ele não aderiu, inclusive porque não estava respeitando as regras, pode entrar agora; isso está influenciando novos clubes a fazerem a mesma coisa no futuro, porque sabem que, a qualquer momento, aqui na Câmara ou no Governo, vão fazer a mesma coisa de novo.
Então, toda vez que fazemos um novo REFIS, um novo refinanciamento, toda vez que damos uma nova possibilidade, estamos indo contra a boa gestão, e é isso que este destaque faz. Além disso, há o impacto fiscal, como foi muito bem observado pelo meu colega Deputado Marcelo Ramos, e esse impacto é importante."
0,2020-06-17T20:28,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o destaque do PCdoB é procedente; ele faz sentido. Estamos falando de FGTS, que é dinheiro do trabalhador. Isso é apropriação de dinheiro alheio.
O meu colega que está aqui ao meu lado inclusive comentou isso. O único tributo que os clubes pagam, que é muito pouco, é justamente essa parte da folha. É claro que fluxo de caixa é importante, mas é importante, sim, para ajudar, e nós estamos ajudando com o PROFUT, mas não tirando esse dinheiro do trabalhador, que também está sofrendo com essa crise.
Então, eu acho que esse é um destaque procedente e, por isso, o NOVO vota ""não"", com o PCdoB, suprimindo o texto."
0,2020-06-17T20:48,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a fala do Deputado Pedro Paulo e a fala do Deputado Arnaldo Jardim deixam muito clara a preocupação do NOVO quando apresentou este destaque.
Há um ponto aqui ao qual as pessoas não estão sendo sensíveis. Nós estamos tratando de um projeto para resolver problemas durante a pandemia, mas neste ponto se está alterando um artigo da lei para sempre. Não há nada aqui sendo feito de forma excepcional, para o momento da pandemia. E isso é muito grave. Por mais que o Relator tenha seus argumentos para alterar o texto da lei dessa forma, o debate deve ser feito em outro momento, em outra instância. É muito claro que isso não tem nada a ver com o momento da pandemia. Estamos abrindo brechas para gestões temerárias, e de dinheiro público! É dinheiro público porque muitos clubes recebem patrocínios públicos - isso diminuiu, é verdade -, muitos recebem recursos da lei de incentivo - o que também é importante -, e todos eles pagam menos impostos porque são sociedades sem fins lucrativos. Ou seja, isso envolve dinheiro público também. E estamos aqui abrindo uma porta para que não haja a boa prestação de contas.
Isso é muito sério.
Eu proponho que isso seja retirado do texto. Se há um problema, se o argumento do Relator é plausível, é sensato, vamos debater isso num outro projeto de lei, e não aqui, agora, porque este é um debate para resolver um problema de curto prazo do futebol. E este dispositivo aqui não é para isso. Este dispositivo causa um retrocesso em todas as leis, da Lei Pelé ao PROFUT, que foram criadas, entre outras razões, para gerar maior e melhor governança dos clubes de futebol.
Nós sabemos que clube de futebol não quebra, eles são um bem, e estamos deixando sempre que o contribuinte, o pagador de impostos, pague por isso.
Obrigado."
0,2020-06-17T21:00,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Pela ordem. Sem revisão do orador.) - Está bom. Serão 30 segundos.
Acho que muita gente aqui está na dúvida, porque os argumentos são bons dos dois lados. Mas não precisamos votar isso aqui hoje. Então, suplico àqueles que estão na dúvida que votem ""não"" ao texto, ou seja, que tirem isso do relatório e acompanhem o destaque do NOVO.
A Lei Pelé e o PROFUT podem ser revistos depois. Há muita coisa para rever, mas não vamos debater isso à noite aqui, de forma acelerada, acalorada, sem os argumentos corretos. Então, quem não sabe como votar vota ""não"", porque isso pode ser debatido depois.
Obrigado, Presidente."
0,2020-06-18T19:36,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Pela ordem. Sem revisão do orador.) - Presidente, o NOVO orienta ""sim"".
Queria agradecer à Relatora, a Deputada Aline, que acatou uma emenda, acatou, na verdade, um pedido nosso, não uma emenda formal. Também quero agradecer à Deputada Adriana Ventura, que conduziu, que coordenou essa pauta pelo Partido Novo. Com isso, o projeto fica positivo, vai no caminho certo ao permitir o teleatendimento por esses profissionais, que são muito importantes, ainda mais neste período de pandemia.
Obrigado, Presidente.
Obrigado, mais uma vez, Deputada Aline."
0,2020-06-18T19:40,NOVO,204461,Paulo Ganime,"O SR. PAULO GANIME (NOVO - RJ. Como Líder. Sem revisão do orador.) - Boa noite, Presidente, colegas Deputados, senhoras e senhores, todos aqueles que nos assistem de casa pela TV Câmara.
Hoje foi um dia em que, além das importantes votações nesta Casa - acabamos votando dois projetos relevantes -, houve destaque no Brasil para dois fatos que não estão diretamente ligados ao nosso trabalho no Parlamento, mas que envolvem, é claro, a política nacional e a gestão pública brasileira, em especial no que diz respeito ao Ministério da Educação.
É fato que o Ministro da Educação, que ficou 14 meses no cargo, até apresentou ideias interessantes, ideias que apoiávamos, como a do Future-se, projeto bem interessante que iria, talvez, revolucionar a forma como nos relacionamos com as universidades públicas, trazendo recursos privados, modernizando a educação no Brasil.
Mas, infelizmente, por vários fatores, até mesmo pela falta de capacidade do Ministro de articular, de se comunicar, esse projeto não foi para frente.
O mesmo aconteceu com a carteirinha estudantil digital. A MP sobre esse tema era importante, e lamentavelmente caducou, até por responsabilidade desta Casa, mas sobretudo, mais uma vez, com certeza, pela falta de capacidade de articulação do Ministro e muito pelas polêmicas que o envolveram desde o início. Ele tinha posicionamentos, às vezes, até concordantes com aquilo em que acreditávamos, mas os posicionamentos dele como cidadão eram muito diferentes daquilo que esperamos de um Ministro da Educação.
Isso fez com que o seu trabalho, durante esses 14 meses no Ministério, não apresentasse nenhuma evolução importante. Diga-se ainda que temas importantes, como o FUNDEB e o Novo Ensino Médio, foram deixados de lado ao longo da sua atuação como Ministro. Não que eles não tenham sido tocados, mas não foram priorizados. Com isso, esses debates não foram para frente também no Congresso Nacional. Cito como exemplo o caso do FUNDEB.
Há esse ponto importante, e hoje ele anuncia sua saída como Ministro. Esperamos que o Governo traga alguém que seja técnico, mas alguém sobretudo que entenda de educação, alguém que saiba articular.
Mudanças são importantes. Temos que mudar, sim, a educação no Brasil. Isso é fundamental. Porém, para se mudar alguma coisa, é preciso saber dialogar com todos os lados. Se a pessoa acredita que a educação é ocupada por determinada ideologia, não será batendo de frente com ela que vai alterá-la. Precisa articular, discutir, fazer com que essa mudança aconteça através de boas práticas. É isso que esperamos do futuro Ministro da Educação.
Outro ponto importante também, a respeito do qual não podemos deixar de falar, é a prisão do Queiroz, tido como um dos elementos-chave das denúncias sobre rachadinha, termo utilizado para definir o uso por Parlamentares de parte do pagamento de funcionários seus. É claro que esse é um fato relevante, um fato que merece apuração, um fato que queremos que seja investigado até o fim. Não podemos escolher pessoas porque gostamos ou desgostamos delas e querer que a lei seja mais forte ou mais fraca com elas, que seja levada a cabo ou não por conta de preferência política. Não podemos ter o que muitos chamam de políticos de estimação.
Essa investigação, portanto, tem que ir até o fim. Deve ser investigado seja quem for. Caso tenha cometido crime, que seja punido; caso não tenha, que seja inocentado, é claro. Isso é o que nós defendemos e sempre defenderemos, independentemente da cor partidária. Queremos sempre a justiça. Queremos que as nossas instituições sejam fortes e respeitadas, para que o brasileiro tenha segurança de que a justiça vai valer para todos.
Obrigado, Presidente.
Boa noite."
